#v110,,,,新增,新增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,使用类型ID,掉落货币数值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#物品编号,类型,图标编号,名字,背包名称,角色,颜色,装备类别,装备类别2,最小物防,最大物防,最小魔防,最大魔防,最小物理攻击,最大物理攻击,最小魔法攻击,最大魔法攻击,最小道术攻击,最大道术攻击,幸运,准确,闪避,HP上限,MP上限,HP上限百分比,MP上限百分比,暴击率,暴击力,掉落守护,等级限制,出售价格,转生等级限制,品质,职业,性别,帮会捐献值,摧毁提示,装备内功,回收金币,回收经验,回收朱雀,回收元宝,是否可使用,能否摧毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,物品描述,获取途径,绑定类型,一键使用,礼包id,特殊属性表id,外观资源,贵重物品,物防附加值,魔防附加值,物理攻击附加值,魔法攻击附加值,道术攻击附加值,准确附加值,闪避附加值,HP上限附加最大值,MP上限附加最大值,暴击几率附加最大值,暴击力附加最大值,韧性附加最大值,附加值最小个数,附加值最大个数,物品爆率权重,装备套装ID,套装属性描述,触发BUFF ID,装备种类,神装动画名称,非消耗类道具使用功能ID,掉落是否公告,无极属性特殊属性表ID
#type_id,sub_type,icon_id,name,name,0,color,equip_type,equip_type2,ac(物防),ac2,mac魔防,mac2,dc（战攻）,dc2,mc（魔法攻击）,mc2,sc（道术攻击）,sc2,luck,accuracy,dodge,max_hp,max_mp,max_hp_pres,max_mp_pres,baoji_prob,baoji_pres,drop_luck,needlevel,price,need_zslevel,equip_level,job,gender,equip_contribute,destory_show,add_power,recycle_money,recycle_exp,recycle_xuefu,,can_use,can_destroy,can_depot,can_push,bag_show,times_limit,func_id,func_params,desp,source,bind_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12103106,1,12101106,尊★天伤戒,元·8重,0,6,7,8,588,704,770,980,0,0,946,1709,0,0,0,285,330,16247,0,0,0,0,0,0,80,0,8,6,101,0,1125000,1,0,0,0,0,2160,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,125,0,57,57,0,0,20,596,0,2,5,100,0,0,,3,,,1,
12103107,1,12101107,尊★天伤带,元·8重,0,6,10,0,451,541,591,754,0,0,727,1314,0,0,0,285,330,16247,0,0,0,0,0,0,80,0,8,6,101,0,1125000,1,0,0,0,0,2160,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,87,87,0,0,0,0,0,1494,2243,0,0,18,2,5,100,0,0,,3,,,1,
12103108,1,12101108,尊★天伤靴,元·8重,0,6,9,0,451,541,591,754,0,0,727,1314,0,0,0,285,330,16247,0,0,0,0,0,0,80,0,8,6,101,0,1125000,1,0,0,0,0,2160,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,61,61,0,0,0,0,34,1494,2243,0,0,0,2,5,100,0,0,,3,,,1,
12103109,1,12101109,尊★梵天冥,元·9重,0,6,1,0,0,0,0,0,0,0,3642,6574,0,0,0,672,0,36506,0,0,0,140,840,0,80,0,9,6,101,0,5062500,1,0,0,0,0,7200,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610031,1,0,0,0,823,0,112,0,0,0,38,1149,56,2,5,100,0,0,,3,,,1,
12103110,1,11101110,尊★梵天法袍(男),元·9重,0,6,3,0,1086,1300,1422,1810,0,0,1747,3154,0,0,0,399,462,27375,0,0,0,0,0,0,80,0,9,6,101,200,3209625,1,0,0,0,0,5760,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610030,1,360,360,0,0,0,0,0,4213,6321,0,0,52,2,5,100,0,0,,3,,,1,
12103111,1,11101111,尊★梵天法衣(女),元·9重,0,6,3,0,1086,1300,1422,1810,0,0,1747,3154,0,0,0,399,462,27375,0,0,0,0,0,0,80,0,9,6,101,201,3209625,1,0,0,0,0,5760,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610030,1,384,384,0,0,0,0,0,4213,6321,0,0,52,2,5,100,0,0,,3,,,1,
12103112,1,12101112,尊★梵天法冠,元·10重,0,6,2,0,814,974,1067,1358,0,0,1311,2366,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,2531250,1,0,0,0,0,4320,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,202,202,0,0,0,0,0,3922,5886,0,0,48,2,5,100,0,0,,3,,,1,
12103113,1,12101113,尊★梵天法链,元·10重,0,6,4,0,0,0,0,0,0,0,2366,4272,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,2531250,1,0,0,0,0,4320,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,81,81,0,0,0,0,0,3922,5886,0,0,48,2,5,100,0,0,,3,,,1,
12103114,1,12101114,尊★梵天法镯,元·10重,0,6,5,6,746,893,977,1244,0,0,1201,2168,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,2531250,1,0,0,0,0,4320,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,411,0,97,97,0,0,32,979,0,2,5,100,0,0,,3,,,1,
12103115,1,12101115,尊★梵天法戒,元·10重,0,6,7,8,882,1056,1155,1471,0,0,1420,2563,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,2531250,1,0,0,0,0,4320,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,205,0,97,97,0,0,32,979,0,2,5,100,0,0,,3,,,1,
12103116,1,12101116,尊★梵天法带,元·10重,0,6,10,0,678,812,889,1131,0,0,1092,1971,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,2531250,1,0,0,0,0,4320,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,141,141,0,0,0,0,0,2450,3677,0,0,30,2,5,100,0,0,,3,,,1,
12103117,1,12101117,尊★梵天法靴,元·10重,0,6,9,0,678,812,889,1131,0,0,1092,1971,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,2531250,1,0,0,0,0,4320,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,100,100,0,0,0,0,60,2450,3677,0,0,0,2,5,100,0,0,,3,,,1,
12103118,1,12101118,尊★封诰魅,元·11重,0,6,1,0,0,0,0,0,0,0,5463,9862,0,0,0,768,0,40555,0,0,0,160,960,0,80,0,11,6,101,0,11390625,1,0,0,0,0,14400,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610036,1,0,0,0,1366,0,187,0,0,0,62,1883,93,3,5,100,0,0,,3,,,1,
12103119,1,12101119,尊★封诰法袍(男),元·11重,0,6,3,0,1629,1950,2134,2717,0,0,2622,4733,0,0,0,456,528,30415,0,0,0,0,0,0,80,0,11,6,101,200,7221657,1,0,0,0,0,11520,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610037,1,595,595,0,0,0,0,0,6906,10359,0,0,85,3,5,100,0,0,,3,,,1,
12103120,1,12101120,尊★封诰法衣(女),元·11重,0,6,3,0,1629,1950,2134,2717,0,0,2622,4733,0,0,0,456,528,30415,0,0,0,0,0,0,80,0,11,6,101,201,7221657,1,0,0,0,0,11520,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610037,1,636,635,0,0,0,0,0,6906,10359,0,0,85,3,5,100,0,0,,3,,,1,
12103121,1,12101121,尊★封诰法冠,元·12重,0,6,2,0,1222,1462,1600,2038,0,0,1966,3549,0,0,0,380,440,20275,0,0,0,0,0,0,80,0,12,6,101,0,5695313,1,0,0,0,0,8640,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,330,330,0,0,0,0,0,6431,9645,0,0,79,3,5,100,0,0,,3,,,1,
12103122,1,12101122,尊★封诰法链,元·12重,0,6,4,0,0,0,0,0,0,0,3550,6409,0,0,0,380,440,20275,0,0,0,0,0,0,80,0,12,6,101,0,5695313,1,0,0,0,0,8640,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,132,131,0,0,0,0,0,6431,9645,0,0,79,3,5,100,0,0,,3,,,1,
12103123,1,12101123,尊★封诰法镯,元·12重,0,6,5,6,1120,1341,1466,1868,0,0,1802,3253,0,0,0,380,440,20275,0,0,0,0,0,0,80,0,12,6,101,0,5695313,1,0,0,0,0,8640,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,668,0,158,158,0,0,53,1607,0,3,5,100,0,0,,3,,,1,
12103124,1,12101124,尊★封诰法戒,元·12重,0,6,7,8,1324,1584,1734,2207,0,0,2130,3845,0,0,0,380,440,20275,0,0,0,0,0,0,80,0,12,6,101,0,5695313,1,0,0,0,0,8640,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,334,0,158,158,0,0,53,1607,0,3,5,100,0,0,,3,,,1,
12103125,1,12101125,尊★封诰法带,元·12重,0,6,10,0,1018,1219,1333,1698,0,0,1638,2958,0,0,0,380,440,20275,0,0,0,0,0,0,80,0,12,6,101,0,5695313,1,0,0,0,0,8640,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,231,231,0,0,0,0,0,4017,6027,0,0,49,3,5,100,0,0,,3,,,1,
12103126,1,12101126,尊★封诰法靴,元·12重,0,6,9,0,1018,1219,1333,1698,0,0,1638,2958,0,0,0,380,440,20275,0,0,0,0,0,0,80,0,12,6,101,0,5695313,1,0,0,0,0,8640,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,165,165,0,0,0,0,97,4017,6027,0,0,0,3,5,100,0,0,,3,,,1,
12103127,1,12101127,尊★涅槃魅,元·13重,0,6,1,0,0,0,0,0,0,0,8194,14793,0,0,0,864,0,44598,0,0,0,180,1080,0,80,0,13,6,101,0,17085938,1,0,0,0,0,28800,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610042,1,0,0,0,2317,0,308,0,0,0,103,3084,154,3,5,100,0,0,,3,,,1,
12103128,1,12101128,尊★涅槃法袍(男),元·13重,0,6,3,0,2445,2926,3201,4076,0,0,3933,7100,0,0,0,513,594,33451,0,0,0,0,0,0,80,0,13,6,101,200,10832486,1,0,0,0,0,23040,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610043,1,1002,1002,0,0,0,0,0,11318,16977,0,0,141,3,5,100,0,0,,3,,,1,
12103129,1,12101129,尊★涅槃法衣(女),元·13重,0,6,3,0,2445,2926,3201,4076,0,0,3933,7100,0,0,0,513,594,33451,0,0,0,0,0,0,80,0,13,6,101,201,10832486,1,0,0,0,0,23040,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610043,1,1071,1070,0,0,0,0,0,11318,16977,0,0,141,3,5,100,0,0,,3,,,1,
12103130,1,12101130,尊★涅槃法冠,元·14重,0,6,2,0,1833,2194,2400,3057,0,0,2950,5325,0,0,0,427,495,22298,0,0,0,0,0,0,80,0,14,6,101,0,8542970,1,0,0,0,0,17280,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,525,525,0,0,0,0,0,10537,15805,0,0,131,3,5,100,0,0,,3,,,1,
12103131,1,12101131,尊★涅槃法链,元·14重,0,6,4,0,0,0,0,0,0,0,5326,9615,0,0,0,427,495,22298,0,0,0,0,0,0,80,0,14,6,101,0,8542970,1,0,0,0,0,17280,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,209,209,0,0,0,0,0,10537,15805,0,0,131,3,5,100,0,0,,3,,,1,
12103132,1,12101132,尊★涅槃法镯,元·14重,0,6,5,6,1680,2012,2201,2802,0,0,2704,4881,0,0,0,427,495,22298,0,0,0,0,0,0,80,0,14,6,101,0,8542970,1,0,0,0,0,17280,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,1074,0,262,262,0,0,87,2632,0,3,5,100,0,0,,3,,,1,
12103133,1,12101133,尊★涅槃法戒,元·14重,0,6,7,8,1986,2377,2601,3311,0,0,3195,5768,0,0,0,427,495,22298,0,0,0,0,0,0,80,0,14,6,101,0,8542970,1,0,0,0,0,17280,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,536,0,262,262,0,0,87,2632,0,3,5,100,0,0,,3,,,1,
12103134,1,12101134,尊★涅槃法带,元·14重,0,6,10,0,1528,1829,2001,2547,0,0,2458,4437,0,0,0,427,495,22298,0,0,0,0,0,0,80,0,14,6,101,0,8542970,1,0,0,0,0,17280,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,367,367,0,0,0,0,0,6583,9878,0,0,82,3,5,100,0,0,,3,,,1,
12103135,1,12101135,尊★涅槃法靴,元·14重,0,6,9,0,1528,1829,2001,2547,0,0,2458,4437,0,0,0,427,495,22298,0,0,0,0,0,0,80,0,14,6,101,0,8542970,1,0,0,0,0,17280,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,262,262,0,0,0,0,164,6583,9878,0,0,0,3,5,100,0,0,,3,,,1,
12104091,1,12104091,创世★溯流墨霜I,元·5重I,0,7,1,0,0,0,0,0,0,0,3238,5844,0,0,0,0,0,0,0,0,0,0,0,0,80,0,5,6,101,0,0,1,0,0,0,0,490000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610089,1,0,0,0,208,0,28,0,0,0,10,296,14,0,2,50,1,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：使用技能时10%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31401,4,cs_wuqi_zhang1,,1,
12104092,1,11104092,创世★溯流甲I(男),元·5重I,0,7,3,0,964,1154,1262,1608,0,0,1552,2802,0,0,0,0,0,0,0,0,0,0,0,0,80,0,5,6,101,200,0,1,0,0,0,0,485000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610094,1,91,91,0,0,0,0,0,1090,1634,0,0,13,0,2,50,1,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,4,cstz_sy,,1,
12104093,1,11104092,创世★溯流衣I(女),元·5重I,0,7,3,0,964,1154,1262,1608,0,0,1552,2802,0,0,0,0,0,0,0,0,0,0,0,0,80,0,5,6,101,201,0,1,0,0,0,0,485000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610094,1,97,97,0,0,0,0,0,1090,1634,0,0,13,0,2,50,1,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,4,cstz_sy,,1,
12104094,1,11104094,创世★溯流盔I,元·6重I,0,7,2,0,722,866,946,1206,0,0,1164,2100,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,480000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,53,53,0,0,0,0,0,1014,1522,0,0,12,0,2,50,2,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_tk,,1,
12104095,1,11104095,创世★溯流链I,元·6重I,0,7,4,0,0,0,0,0,0,0,2102,3796,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,480000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,21,21,0,0,0,0,0,1014,1522,0,0,12,0,2,50,2,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstzx_xl,,1,
12104096,1,11104096,创世★溯流腕I,元·6重I,0,7,5,6,662,794,866,1106,0,0,1066,1926,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,480000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,107,0,24,24,0,0,8,252,0,0,2,50,4,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_sz,,1,
12104097,1,11104097,创世★溯流戒I,元·6重I,0,7,7,8,782,938,1024,1306,0,0,1260,2276,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,480000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,53,0,24,24,0,0,8,252,0,0,2,50,4,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_jz,,1,
12104098,1,11104098,创世★溯流腰I,元·6重I,0,7,10,0,602,720,788,1004,0,0,970,1752,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,480000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,37,37,0,0,0,0,0,634,950,0,0,7,0,2,50,3,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_yd,,1,
12104099,1,11104099,创世★溯流靴I,元·6重I,0,7,9,0,602,720,788,1004,0,0,970,1752,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,480000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,26,26,0,0,0,0,14,634,950,0,0,0,0,2,50,3,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_xz,,1,
12104100,1,12104091,创世★天伤青岚I,元·7重I,0,7,1,0,0,0,0,0,0,0,4856,8764,0,0,0,0,0,0,0,0,0,0,0,0,80,0,7,6,101,0,0,1,0,0,0,0,510000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610089,1,0,0,0,345,0,48,0,0,0,16,486,24,0,3,50,1,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：使用技能时10%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31401,4,cs_wuqi_zhang1,,1,
12104101,1,11104092,创世★天伤铠I(男),元·7重I,0,7,3,0,1446,1732,1894,2414,0,0,2328,4204,0,0,0,0,0,0,0,0,0,0,0,0,80,0,7,6,101,200,0,1,0,0,0,0,505000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610094,1,151,151,0,0,0,0,0,1786,2678,0,0,22,0,3,50,1,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,4,cstz_sy,,1,
12104102,1,11104092,创世★天伤衣I(女),元·7重I,0,7,3,0,1446,1732,1894,2414,0,0,2328,4204,0,0,0,0,0,0,0,0,0,0,0,0,80,0,7,6,101,201,0,1,0,0,0,0,505000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610094,1,161,161,0,0,0,0,0,1786,2678,0,0,22,0,3,50,1,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,4,cstz_sy,,1,
12104103,1,11104094,创世★天伤盔I,元·8重I,0,7,2,0,1084,1298,1420,1808,0,0,1746,3152,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,500000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,86,86,0,0,0,0,0,1662,2494,0,0,20,0,3,50,2,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_tk,,1,
12104104,1,11104095,创世★天伤链I,元·8重I,0,7,4,0,0,0,0,0,0,0,3154,5694,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,500000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,34,34,0,0,0,0,0,1662,2494,0,0,20,0,3,50,2,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstzx_xl,,1,
12104105,1,11104096,创世★天伤镯I,元·8重I,0,7,5,6,994,1190,1304,1660,0,0,1602,2890,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,500000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,175,0,40,40,0,0,14,414,0,0,3,50,4,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_sz,,1,
12104106,1,11104097,创世★天伤戒I,元·8重I,0,7,7,8,1176,1408,1540,1960,0,0,1892,3418,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,500000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,87,0,40,40,0,0,14,414,0,0,3,50,4,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_jz,,1,
12104107,1,11104098,创世★天伤带I,元·8重I,0,7,10,0,902,1082,1182,1508,0,0,1454,2628,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,500000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,60,60,0,0,0,0,0,1038,1558,0,0,12,0,3,50,3,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_yd,,1,
12104108,1,11104099,创世★天伤靴I,元·8重I,0,7,9,0,902,1082,1182,1508,0,0,1454,2628,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,500000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,43,43,0,0,0,0,24,1038,1558,0,0,0,0,3,50,3,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_xz,,1,
12104109,1,12104091,创世★梵天冥I,元·9重I,0,7,1,0,0,0,0,0,0,0,7284,13148,0,0,0,0,0,0,0,0,0,0,0,0,80,0,9,6,101,0,0,1,0,0,0,0,530000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610089,1,0,0,0,572,0,78,0,0,0,26,798,39,0,4,50,1,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：使用技能时10%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31401,4,cs_wuqi_zhang1,,1,
12104110,1,11104092,创世★梵天法袍I(男),元·9重I,0,7,3,0,2172,2600,2844,3620,0,0,3494,6308,0,0,0,0,0,0,0,0,0,0,0,0,80,0,9,6,101,200,0,1,0,0,0,0,525000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610094,1,250,250,0,0,0,0,0,2926,4390,0,0,36,0,4,50,1,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,4,cstz_sy,,1,
12104111,1,11104092,创世★梵天法衣I(女),元·9重I,0,7,3,0,2172,2600,2844,3620,0,0,3494,6308,0,0,0,0,0,0,0,0,0,0,0,0,80,0,9,6,101,201,0,1,0,0,0,0,525000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610094,1,267,267,0,0,0,0,0,2926,4390,0,0,36,0,4,50,1,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,4,cstz_sy,,1,
12104112,1,11104094,创世★梵天法冠I,元·10重I,0,7,2,0,1628,1948,2134,2716,0,0,2622,4732,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,520000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,141,140,0,0,0,0,0,2724,4088,0,0,34,0,4,50,2,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_tk,,1,
12104113,1,11104095,创世★梵天法链I,元·10重I,0,7,4,0,0,0,0,0,0,0,4732,8544,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,520000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,55,55,0,0,0,0,0,2724,4088,0,0,34,0,4,50,2,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstzx_xl,,1,
12104114,1,11104096,创世★梵天法镯I,元·10重I,0,7,5,6,1492,1786,1954,2488,0,0,2402,4336,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,520000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,285,0,68,68,0,0,23,680,0,0,4,50,4,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_sz,,1,
12104115,1,11104097,创世★梵天法戒I,元·10重I,0,7,7,8,1764,2112,2310,2942,0,0,2840,5126,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,520000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,142,0,68,68,0,0,23,680,0,0,4,50,4,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_jz,,1,
12104116,1,11104098,创世★梵天法带I,元·10重I,0,7,10,0,1356,1624,1778,2262,0,0,2184,3942,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,520000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,98,98,0,0,0,0,0,1702,2554,0,0,21,0,4,50,3,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_yd,,1,
12104117,1,11104099,创世★梵天法靴I,元·10重I,0,7,9,0,1356,1624,1778,2262,0,0,2184,3942,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,520000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,70,70,0,0,0,0,42,1702,2554,0,0,0,0,4,50,3,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,4,cstz_xz,,1,
12104118,1,12104091,创世★封诰魅I,元·11重I,0,7,1,0,0,0,0,0,0,0,10926,19724,0,0,0,0,0,0,0,0,0,0,0,0,80,0,11,6,101,0,0,1,0,0,0,0,550000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610089,1,0,0,0,949,0,130,0,0,0,43,1308,65,0,5,50,1,【继承】等级1：继承基础装备约2倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：使用技能时10%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31401,4,cs_wuqi_zhang1,,1,
