#v110,,,,新增,新增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,使用类型ID,掉落货币数值,,,,,,,,,,,,,,,,,,,,,,,,,,,
#物品编号,类型,图标编号,名字,背包名称,角色,颜色,装备类别,装备类别2,最小物防,最大物防,最小魔防,最大魔防,最小物理攻击,最大物理攻击,最小魔法攻击,最大魔法攻击,最小道术攻击,最大道术攻击,幸运,准确,闪避,HP上限,MP上限,HP上限百分比,MP上限百分比,暴击率,暴击力,掉落守护,等级限制,出售价格,转生等级限制,品质,职业,性别,帮会捐献值,摧毁提示,装备内功,回收金币,回收经验,回收朱雀,回收元宝,是否可使用,能否摧毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,物品描述,获取途径,绑定类型,一键使用,礼包id,特殊属性表id,外观资源,贵重物品,物防附加值,魔防附加值,物理攻击附加值,魔法攻击附加值,道术攻击附加值,准确附加值,闪避附加值,HP上限附加最大值,MP上限附加最大值,暴击几率附加最大值,暴击力附加最大值,韧性附加最大值,附加值最小个数,附加值最大个数,物品爆率权重,装备套装ID,套装属性描述,触发BUFF ID,装备种类
#type_id,sub_type,icon_id,name,name,0,color,equip_type,equip_type2,ac(物防),ac2,mac魔防,mac2,dc（战攻）,dc2,mc（魔法攻击）,mc2,sc（道术攻击）,sc2,luck,accuracy,dodge,max_hp,max_mp,max_hp_pres,max_mp_pres,baoji_prob,baoji_pres,drop_luck,needlevel,price,need_zslevel,equip_level,job,gender,equip_contribute,destory_show,add_power,recycle_money,recycle_exp,recycle_xuefu,,can_use,can_destroy,can_depot,can_push,bag_show,times_limit,func_id,func_params,desp,source,bind_type,,,,,,,,,,,,,,,,,,,,,,,,
12101119,1,12101119,封诰法袍(男),元·11重,0,5,3,0,2559,3838,5760,8637,0,0,1058,2134,0,0,0,0,0,0,0,0,0,0,0,0,80,0,11,5,101,200,6500000,1,0,0,0,0,5120,0,0,1,1,0,0,0,0,null,boss掉落,0,0,0,0,610037,1,479,479,0,0,0,0,0,4796,7194,0,0,238,0,5,100,0,0,,1
12101120,1,12101120,封诰法衣(女),元·11重,0,5,3,0,2559,3838,5760,8637,0,0,1058,2134,0,0,0,0,0,0,0,0,0,0,0,0,80,0,11,5,101,201,6500000,1,0,0,0,0,5120,0,0,1,1,0,0,0,0,null,boss掉落,0,0,0,0,610037,1,479,479,0,0,0,0,0,4796,7194,0,0,238,0,5,100,0,0,,1
12101121,1,12101121,封诰法冠,元·12重,0,5,2,0,1419,2127,3192,4788,0,0,728,1481,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,101,0,2560000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落,0,0,0,0,0,1,446,446,0,0,0,0,0,4466,6698,0,0,222,0,5,100,0,0,,1
12101122,1,12101122,封诰法链,元·12重,0,5,4,0,0,0,0,0,0,0,2187,4444,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,101,0,2560000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落,0,0,0,0,0,1,446,446,0,0,0,0,0,4466,6698,0,0,222,0,5,100,0,0,,1
12101123,1,12101123,封诰法镯,元·12重,0,5,5,6,567,850,1275,1914,0,0,2333,4740,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,101,0,2560000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落,0,0,0,0,0,1,0,0,0,1004,0,110,110,0,0,222,1116,0,0,5,100,0,0,,1
12101124,1,12101124,封诰法戒,元·12重,0,5,7,8,0,0,0,0,0,0,1166,2369,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,101,0,2560000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落,0,0,0,0,0,1,0,0,0,1004,0,110,110,0,0,222,1116,0,0,5,100,0,0,,1
12101125,1,12101125,封诰法带,元·12重,0,5,10,0,993,1489,2233,3352,0,0,728,1481,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,101,0,2560000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落,0,0,0,0,0,1,279,279,0,0,0,0,0,2790,4186,0,0,138,0,5,100,0,0,,1
12101126,1,12101126,封诰法靴,元·12重,0,5,9,0,708,1063,1594,2394,0,0,728,1481,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,101,0,2560000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落,0,0,0,0,0,1,279,279,0,0,0,0,68,2790,4186,0,0,0,0,5,100,0,0,,1
12101127,1,12101127,涅槃轮回杖,元·13重,0,5,1,0,0,0,0,0,0,0,5486,11215,0,0,0,0,0,0,0,0,0,0,0,0,80,0,13,5,101,0,26000000,1,0,0,0,0,12800,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,610042,1,0,0,0,1929,0,214,0,0,0,428,2142,428,0,5,100,0,0,,1
12101128,1,12101128,涅槃法袍(男),元·13重,0,5,3,0,2982,4473,6711,10063,0,0,1218,2491,0,0,0,0,0,0,0,0,0,0,0,0,80,0,13,5,101,200,13000000,1,0,0,0,0,10240,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,610043,1,786,786,0,0,0,0,0,7860,11790,0,0,392,0,5,100,0,0,,1
12101129,1,12101129,涅槃法衣(女),元·13重,0,5,3,0,2982,4473,6711,10063,0,0,1218,2491,0,0,0,0,0,0,0,0,0,0,0,0,80,0,13,5,101,201,13000000,1,0,0,0,0,10240,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,610043,1,786,786,0,0,0,0,0,7860,11790,0,0,392,0,5,100,0,0,,1
12101130,1,12101130,涅槃法冠,元·14重,0,5,2,0,1563,2343,3516,5274,0,0,794,1634,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,5,101,0,5120000,1,0,0,0,0,7680,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,0,1,731,731,0,0,0,0,0,7318,10976,0,0,364,0,5,100,0,0,,1
12101131,1,12101131,涅槃法链,元·14重,0,5,4,0,0,0,0,0,0,0,2383,4902,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,5,101,0,5120000,1,0,0,0,0,7680,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,0,1,731,731,0,0,0,0,0,7318,10976,0,0,364,0,5,100,0,0,,1
12101132,1,12101132,涅槃法镯,元·14重,0,5,5,6,624,936,1405,2107,0,0,2542,5228,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,5,101,0,5120000,1,0,0,0,0,7680,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,0,1,0,0,0,1646,0,182,182,0,0,364,1828,0,0,5,100,0,0,,1
12101133,1,12101133,涅槃法戒,元·14重,0,5,7,8,0,0,0,0,0,0,1270,2613,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,5,101,0,5120000,1,0,0,0,0,7680,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,0,1,0,0,0,1646,0,182,182,0,0,364,1828,0,0,5,100,0,0,,1
12101134,1,12101134,涅槃法带,元·14重,0,5,10,0,1093,1641,2461,3691,0,0,794,1634,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,5,101,0,5120000,1,0,0,0,0,7680,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,0,1,457,457,0,0,0,0,0,4572,6860,0,0,228,0,5,100,0,0,,1
12101135,1,12101135,涅槃法靴,元·14重,0,5,9,0,780,1171,1756,2637,0,0,794,1634,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,5,101,0,5120000,1,0,0,0,0,7680,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,0,1,457,457,0,0,0,0,114,4572,6860,0,0,0,0,5,100,0,0,,1
12102073,1,12101073,王★天罡杖,元·1重,0,6,1,0,0,0,0,0,0,0,1044,2092,0,0,0,192,0,21075,0,0,0,60,240,0,80,0,1,6,101,0,225000,1,0,0,300000,900,0,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610006,1,0,0,0,118,0,12,0,0,0,26,132,26,1,2,100,0,0,,2
12102074,1,12101074,王★天罡法袍(男),元·1重,0,6,3,0,556,835,1252,1881,0,0,231,464,0,0,0,60,120,15803,0,0,0,0,0,0,80,0,1,6,101,200,105000,1,0,0,247500,720,0,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610007,1,48,48,0,0,0,0,0,487,729,0,0,24,1,2,100,0,0,,2
12102075,1,12101075,王★天罡法衣(女),元·1重,0,6,3,0,556,835,1252,1881,0,0,231,464,0,0,0,60,120,15803,0,0,0,0,0,0,80,0,1,6,101,201,105000,1,0,0,247500,720,0,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610007,1,48,48,0,0,0,0,0,487,729,0,0,24,1,2,100,0,0,,2
12102076,1,12101076,王★天罡盔,元·2重,0,6,2,0,345,519,775,1167,0,0,180,360,0,0,0,50,100,10536,0,0,0,0,0,0,80,0,2,6,101,0,30000,1,0,0,202500,576,0,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,44,44,0,0,0,0,0,453,679,0,0,21,1,2,100,0,0,,2
12102077,1,12101077,王★天罡链,元·2重,0,6,4,0,0,0,0,0,0,0,540,1081,0,0,0,50,100,10536,0,0,0,0,0,0,80,0,2,6,101,0,30000,1,0,0,202500,576,0,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,44,44,0,0,0,0,0,453,679,0,0,21,1,2,100,0,0,,2
12102078,1,12101078,王★天罡镯,元·2重,0,6,5,6,138,207,310,465,0,0,576,1153,0,0,0,50,100,10536,0,0,0,0,0,0,80,0,2,6,101,0,30000,1,0,0,202500,576,0,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,102,0,9,9,0,0,21,112,0,1,2,100,0,0,,2
12102079,1,12101079,王★天罡戒,元·2重,0,6,7,8,0,0,0,0,0,0,288,576,0,0,0,50,100,10536,0,0,0,0,0,0,80,0,2,6,101,0,30000,1,0,0,202500,576,0,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,102,0,9,9,0,0,21,112,0,1,2,100,0,0,,2
12102080,1,12101080,王★天罡带,元·2重,0,6,10,0,240,363,541,816,0,0,180,360,0,0,0,50,100,10536,0,0,0,0,0,0,80,0,2,6,101,0,30000,1,0,0,202500,576,0,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,27,27,0,0,0,0,0,283,424,0,0,12,1,2,100,0,0,,2
12102081,1,12101081,王★天罡靴,元·2重,0,6,9,0,171,258,387,582,0,0,180,360,0,0,0,50,100,10536,0,0,0,0,0,0,80,0,2,6,101,0,30000,1,0,0,202500,576,0,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,27,27,0,0,0,0,4,283,424,0,0,0,1,2,100,0,0,,2
12102082,1,12101082,王★元始碧轮,元·3重,0,6,1,0,0,0,0,0,0,0,1574,3150,0,0,0,384,0,28554,0,0,0,120,360,0,80,0,3,6,101,0,630000,1,0,0,0,0,600,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610013,1,0,0,0,195,0,21,0,0,0,43,216,43,1,2,100,0,0,,2
12102083,1,12101083,王★元始法袍(男),元·3重,0,6,3,0,840,1260,1890,2835,0,0,349,699,0,0,0,120,240,21414,0,0,0,0,0,0,80,0,3,6,101,200,315000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610012,1,79,79,0,0,0,0,0,796,1197,0,0,38,1,2,100,0,0,,2
12102084,1,12101084,王★元始法衣(女),元·3重,0,6,3,0,840,1260,1890,2835,0,0,349,699,0,0,0,120,240,21414,0,0,0,0,0,0,80,0,3,6,101,201,315000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610012,1,79,79,0,0,0,0,0,796,1197,0,0,38,1,2,100,0,0,,2
12102085,1,12101085,王★元始金冠,元·4重,0,6,2,0,501,751,1126,1692,0,0,260,522,0,0,0,100,200,14274,0,0,0,0,0,0,80,0,4,6,101,0,75000,1,0,0,0,0,360,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,73,73,0,0,0,0,0,741,1113,0,0,36,1,2,100,0,0,,2
12102086,1,12101086,王★元始法链,元·4重,0,6,4,0,0,0,0,0,0,0,783,1568,0,0,0,100,200,14274,0,0,0,0,0,0,80,0,4,6,101,0,75000,1,0,0,0,0,360,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,73,73,0,0,0,0,0,741,1113,0,0,36,1,2,100,0,0,,2
12102087,1,12101087,王★元始法镯,元·4重,0,6,5,6,199,300,450,675,0,0,835,1673,0,0,0,100,200,14274,0,0,0,0,0,0,80,0,4,6,101,0,75000,1,0,0,0,0,360,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,166,0,16,16,0,0,36,184,0,1,2,100,0,0,,2
12102088,1,12101088,王★元始法戒,元·4重,0,6,7,8,0,0,0,0,0,0,417,836,0,0,0,100,200,14274,0,0,0,0,0,0,80,0,4,6,101,0,75000,1,0,0,0,0,360,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,166,0,16,16,0,0,36,184,0,1,2,100,0,0,,2
12102089,1,12101089,王★元始法带,元·4重,0,6,10,0,351,525,789,1183,0,0,260,522,0,0,0,100,200,14274,0,0,0,0,0,0,80,0,4,6,101,0,75000,1,0,0,0,0,360,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,45,45,0,0,0,0,0,463,696,0,0,21,1,2,100,0,0,,2
12102090,1,12101090,王★元始仙履,元·4重,0,6,9,0,249,375,562,846,0,0,260,522,0,0,0,100,200,14274,0,0,0,0,0,0,80,0,4,6,101,0,75000,1,0,0,0,0,360,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,45,45,0,0,0,0,9,463,696,0,0,0,1,2,100,0,0,,2
12102091,1,12101091,王★溯流墨霜,元·5重,0,6,1,0,0,0,0,0,0,0,2212,4431,0,0,0,480,0,36472,0,0,0,180,480,0,80,0,5,6,101,0,1470000,1,0,0,0,0,1200,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610019,1,0,0,0,320,0,33,0,0,0,69,355,69,1,3,100,0,0,,2
12102092,1,12101092,王★溯流甲(男),元·5重,0,6,3,0,1179,1771,2655,3987,0,0,490,984,0,0,0,150,300,27353,0,0,0,0,0,0,80,0,5,6,101,200,735000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610018,1,130,130,0,0,0,0,0,1308,1960,0,0,64,1,3,100,0,0,,2
12102093,1,12101093,王★溯流衣(女),元·5重,0,6,3,0,1179,1771,2655,3987,0,0,490,984,0,0,0,150,300,27353,0,0,0,0,0,0,80,0,5,6,101,201,735000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610018,1,130,130,0,0,0,0,0,1308,1960,0,0,64,1,3,100,0,0,,2
12102094,1,12101094,王★溯流盔,元·6重,0,6,2,0,687,1029,1545,2317,0,0,356,715,0,0,0,125,250,18236,0,0,0,0,0,0,80,0,6,6,101,0,240000,1,0,0,0,0,720,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,121,121,0,0,0,0,0,1216,1826,0,0,60,1,3,100,0,0,,2
12102095,1,12101095,王★溯流链,元·6重,0,6,4,0,0,0,0,0,0,0,1072,2146,0,0,0,125,250,18236,0,0,0,0,0,0,80,0,6,6,101,0,240000,1,0,0,0,0,720,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,121,121,0,0,0,0,0,1216,1826,0,0,60,1,3,100,0,0,,2
12102096,1,12101096,王★溯流腕,元·6重,0,6,5,6,273,411,616,927,0,0,1144,2290,0,0,0,125,250,18236,0,0,0,0,0,0,80,0,6,6,101,0,240000,1,0,0,0,0,720,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,273,0,28,28,0,0,60,302,0,1,3,100,0,0,,2
12102097,1,12101097,王★溯流戒,元·6重,0,6,7,8,0,0,0,0,0,0,571,1145,0,0,0,125,250,18236,0,0,0,0,0,0,80,0,6,6,101,0,240000,1,0,0,0,0,720,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,273,0,28,28,0,0,60,302,0,1,3,100,0,0,,2
12102098,1,12101098,王★溯流腰,元·6重,0,6,10,0,480,720,1080,1621,0,0,356,715,0,0,0,125,250,18236,0,0,0,0,0,0,80,0,6,6,101,0,240000,1,0,0,0,0,720,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,75,75,0,0,0,0,0,760,1140,0,0,36,1,3,100,0,0,,2
12102099,1,12101099,王★溯流靴,元·6重,0,6,9,0,342,514,771,1158,0,0,356,715,0,0,0,125,250,18236,0,0,0,0,0,0,80,0,6,6,101,0,240000,1,0,0,0,0,720,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,75,75,0,0,0,0,16,760,1140,0,0,0,1,3,100,0,0,,2
12102100,1,12101100,王★天伤青岚,元·7重,0,6,1,0,0,0,0,0,0,0,2965,5934,0,0,0,576,0,41658,0,0,0,240,600,0,80,0,7,6,101,0,2850000,1,0,0,0,0,2400,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610025,1,0,0,0,525,0,57,0,0,0,115,583,115,1,4,100,0,0,,2
12102101,1,12101101,王★天伤铠(男),元·7重,0,6,3,0,1581,2371,3559,5337,0,0,658,1317,0,0,0,180,360,31242,0,0,0,0,0,0,80,0,7,6,101,200,1425000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610024,1,213,213,0,0,0,0,0,2143,3213,0,0,105,1,4,100,0,0,,2
12102102,1,12101102,王★天伤衣(女),元·7重,0,6,3,0,1581,2371,3559,5337,0,0,658,1317,0,0,0,180,360,31242,0,0,0,0,0,0,80,0,7,6,101,201,1425000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610024,1,213,213,0,0,0,0,0,2143,3213,0,0,105,1,4,100,0,0,,2
12102103,1,12101103,王★天伤盔,元·8重,0,6,2,0,901,1353,2029,3046,0,0,470,940,0,0,0,150,300,20826,0,0,0,0,0,0,80,0,8,6,101,0,480000,1,0,0,0,0,1440,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,199,199,0,0,0,0,0,1994,2992,0,0,98,1,4,100,0,0,,2
12102104,1,12101104,王★天伤链,元·8重,0,6,4,0,0,0,0,0,0,0,1410,2822,0,0,0,150,300,20826,0,0,0,0,0,0,80,0,8,6,101,0,480000,1,0,0,0,0,1440,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,199,199,0,0,0,0,0,1994,2992,0,0,98,1,4,100,0,0,,2
12102105,1,12101105,王★天伤镯,元·8重,0,6,5,6,360,540,810,1216,0,0,1504,3009,0,0,0,150,300,20826,0,0,0,0,0,0,80,0,8,6,101,0,480000,1,0,0,0,0,1440,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,448,0,48,48,0,0,98,496,0,1,4,100,0,0,,2
12102106,1,12101106,王★天伤戒,元·8重,0,6,7,8,0,0,0,0,0,0,751,1504,0,0,0,150,300,20826,0,0,0,0,0,0,80,0,8,6,101,0,480000,1,0,0,0,0,1440,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,448,0,48,48,0,0,98,496,0,1,4,100,0,0,,2
12102107,1,12101107,王★天伤带,元·8重,0,6,10,0,630,948,1419,2133,0,0,470,940,0,0,0,150,300,20826,0,0,0,0,0,0,80,0,8,6,101,0,480000,1,0,0,0,0,1440,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,123,123,0,0,0,0,0,1245,1869,0,0,60,1,4,100,0,0,,2
12102108,1,12101108,王★天伤靴,元·8重,0,6,9,0,450,676,1014,1522,0,0,470,940,0,0,0,150,300,20826,0,0,0,0,0,0,80,0,8,6,101,0,480000,1,0,0,0,0,1440,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,123,123,0,0,0,0,28,1245,1869,0,0,0,1,4,100,0,0,,2
12102109,1,12101109,王★梵天冥,元·9重,0,6,1,0,0,0,0,0,0,0,3828,7660,0,0,0,672,0,46790,0,0,0,300,720,0,80,0,9,6,101,0,5100000,1,0,0,0,0,4800,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610031,1,0,0,0,861,0,93,0,0,0,189,957,189,2,5,100,0,0,,2
12102110,1,11101110,王★梵天法袍(男),元·9重,0,6,3,0,2043,3063,4599,6894,0,0,849,1701,0,0,0,210,420,35089,0,0,0,0,0,0,80,0,9,6,101,200,2550000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610030,1,350,350,0,0,0,0,0,3511,5268,0,0,175,2,5,100,0,0,,2
12102111,1,11101111,王★梵天法衣(女),元·9重,0,6,3,0,2043,3063,4599,6894,0,0,849,1701,0,0,0,210,420,35089,0,0,0,0,0,0,80,0,9,6,101,201,2550000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610030,1,350,350,0,0,0,0,0,3511,5268,0,0,175,2,5,100,0,0,,2
12102112,1,12101112,王★梵天法冠,元·10重,0,6,2,0,1147,1720,2583,3871,0,0,596,1195,0,0,0,175,350,23394,0,0,0,0,0,0,80,0,10,6,101,0,960000,1,0,0,0,0,2880,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,326,326,0,0,0,0,0,3268,4905,0,0,163,2,5,100,0,0,,2
12102113,1,12101113,王★梵天法链,元·10重,0,6,4,0,0,0,0,0,0,0,1791,3586,0,0,0,175,350,23394,0,0,0,0,0,0,80,0,10,6,101,0,960000,1,0,0,0,0,2880,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,326,326,0,0,0,0,0,3268,4905,0,0,163,2,5,100,0,0,,2
12102114,1,12101114,王★梵天法镯,元·10重,0,6,5,6,459,687,1032,1548,0,0,1911,3825,0,0,0,175,350,23394,0,0,0,0,0,0,80,0,10,6,101,0,960000,1,0,0,0,0,2880,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,735,0,81,81,0,0,163,816,0,2,5,100,0,0,,2
12102115,1,12101115,王★梵天法戒,元·10重,0,6,7,8,0,0,0,0,0,0,955,1912,0,0,0,175,350,23394,0,0,0,0,0,0,80,0,10,6,101,0,960000,1,0,0,0,0,2880,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,735,0,81,81,0,0,163,816,0,2,5,100,0,0,,2
12102116,1,12101116,王★梵天法带,元·10重,0,6,10,0,802,1204,1806,2710,0,0,596,1195,0,0,0,175,350,23394,0,0,0,0,0,0,80,0,10,6,101,0,960000,1,0,0,0,0,2880,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,204,204,0,0,0,0,0,2042,3064,0,0,100,2,5,100,0,0,,2
12102117,1,12101117,王★梵天法靴,元·10重,0,6,9,0,573,859,1291,1935,0,0,596,1195,0,0,0,175,350,23394,0,0,0,0,0,0,80,0,10,6,101,0,960000,1,0,0,0,0,2880,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,204,204,0,0,0,0,50,2042,3064,0,0,0,2,5,100,0,0,,2
12102118,1,12101118,王★封诰魅,元·11重,0,6,1,0,0,0,0,0,0,0,4764,9609,0,0,0,768,0,51979,0,0,0,360,840,0,80,0,11,6,101,0,9750000,1,0,0,0,0,9600,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610036,1,0,0,0,1412,0,156,0,0,0,312,1569,312,2,5,100,0,0,,2
12102119,1,12101119,王★封诰法袍(男),元·11重,0,6,3,0,2559,3838,5760,8637,0,0,1058,2134,0,0,0,240,480,38984,0,0,0,0,0,0,80,0,11,6,101,200,4950000,1,0,0,0,0,7680,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610037,1,574,574,0,0,0,0,0,5755,8632,0,0,285,2,5,100,0,0,,2
12102120,1,12101120,王★封诰法衣(女),元·11重,0,6,3,0,2559,3838,5760,8637,0,0,1058,2134,0,0,0,240,480,38984,0,0,0,0,0,0,80,0,11,6,101,201,4950000,1,0,0,0,0,7680,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610037,1,574,574,0,0,0,0,0,5755,8632,0,0,285,2,5,100,0,0,,2
12102121,1,12101121,王★封诰法冠,元·12重,0,6,2,0,1419,2127,3192,4788,0,0,728,1481,0,0,0,200,400,25989,0,0,0,0,0,0,80,0,12,6,101,0,1920000,1,0,0,0,0,5760,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,535,535,0,0,0,0,0,5359,8037,0,0,266,2,5,100,0,0,,2
12102122,1,12101122,王★封诰法链,元·12重,0,6,4,0,0,0,0,0,0,0,2187,4444,0,0,0,200,400,25989,0,0,0,0,0,0,80,0,12,6,101,0,1920000,1,0,0,0,0,5760,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,535,535,0,0,0,0,0,5359,8037,0,0,266,2,5,100,0,0,,2
12102123,1,12101123,王★封诰法镯,元·12重,0,6,5,6,567,850,1275,1914,0,0,2333,4740,0,0,0,200,400,25989,0,0,0,0,0,0,80,0,12,6,101,0,1920000,1,0,0,0,0,5760,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,1204,0,132,132,0,0,266,1339,0,2,5,100,0,0,,2
12102124,1,12101124,王★封诰法戒,元·12重,0,6,7,8,0,0,0,0,0,0,1166,2369,0,0,0,200,400,25989,0,0,0,0,0,0,80,0,12,6,101,0,1920000,1,0,0,0,0,5760,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,0,0,0,1204,0,132,132,0,0,266,1339,0,2,5,100,0,0,,2
12102125,1,12101125,王★封诰法带,元·12重,0,6,10,0,993,1489,2233,3352,0,0,728,1481,0,0,0,200,400,25989,0,0,0,0,0,0,80,0,12,6,101,0,1920000,1,0,0,0,0,5760,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,334,334,0,0,0,0,0,3348,5023,0,0,165,2,5,100,0,0,,2
12102126,1,12101126,王★封诰法靴,元·12重,0,6,9,0,708,1063,1594,2394,0,0,728,1481,0,0,0,200,400,25989,0,0,0,0,0,0,80,0,12,6,101,0,1920000,1,0,0,0,0,5760,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,0,1,334,334,0,0,0,0,81,3348,5023,0,0,0,2,5,100,0,0,,2
12102127,1,12101127,王★涅槃魅,元·13重,0,6,1,0,0,0,0,0,0,0,5486,11215,0,0,0,864,0,57164,0,0,0,420,960,0,80,0,13,6,101,0,19500000,1,0,0,0,0,19200,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610042,1,0,0,0,2314,0,256,0,0,0,513,2570,513,2,5,100,0,0,,2
12102128,1,12101128,王★涅槃法袍(男),元·13重,0,6,3,0,2982,4473,6711,10063,0,0,1218,2491,0,0,0,270,540,42873,0,0,0,0,0,0,80,0,13,6,101,200,9750000,1,0,0,0,0,15360,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610043,1,943,943,0,0,0,0,0,9432,14148,0,0,470,2,5,100,0,0,,2
12102129,1,12101129,王★涅槃法衣(女),元·13重,0,6,3,0,2982,4473,6711,10063,0,0,1218,2491,0,0,0,270,540,42873,0,0,0,0,0,0,80,0,13,6,101,201,9750000,1,0,0,0,0,15360,0,0,1,1,0,0,0,0,null,合成,0,0,0,0,610043,1,943,943,0,0,0,0,0,9432,14148,0,0,470,2,5,100,0,0,,2
